id_handwritting,id_writer,class
e06-326z-01,10168,164
e06-326z-02,10168,164
e06-326z-03,10168,164
e06-326z-04,10168,164
e06-326z-05,10168,164
e06-326z-06,10168,164
e06-326z-07,10168,164
e06-326z-08,10168,164
h02-068z-01,10168,164
h02-068z-02,10168,164
h02-068z-03,10168,164
h02-068z-04,10168,164
h02-068z-05,10168,164
h02-068z-06,10168,164
k06-504z-01,10168,164
k06-504z-02,10168,164
k06-504z-03,10168,164
k06-504z-04,10168,164
k06-504z-05,10168,164
k06-504z-06,10168,164
k06-504z-07,10168,164
l08-952z-01,10168,164
l08-952z-02,10168,164
l08-952z-03,10168,164
l08-952z-04,10168,164
l08-952z-05,10168,164
l08-952z-06,10168,164
l08-952z-07,10168,164
l08-952z-08,10168,164
l08-952z-09,10168,164
l08-952z-10,10168,164
n06-568z-01,10168,164
n06-568z-02,10168,164
n06-568z-03,10168,164
n06-568z-04,10168,164
n06-568z-05,10168,164
n06-568z-06,10168,164
n06-568z-07,10168,164
p07-869z-01,10168,164
p07-869z-02,10168,164
p07-869z-03,10168,164
p07-869z-04,10168,164
p07-869z-05,10168,164
p07-869z-06,10168,164
p07-869z-07,10168,164
p07-869z-08,10168,164
a05-297z-01,10169,165
a05-297z-02,10169,165
a05-297z-03,10169,165
a05-297z-04,10169,165
a05-297z-05,10169,165
a05-297z-06,10169,165
a05-297z-07,10169,165
c06-324z-01,10169,165
c06-324z-02,10169,165
c06-324z-03,10169,165
c06-324z-04,10169,165
c06-324z-05,10169,165
c06-324z-06,10169,165
e06-343z-01,10169,165
e06-343z-02,10169,165
e06-343z-03,10169,165
e06-343z-04,10169,165
e06-343z-05,10169,165
e06-343z-06,10169,165
e06-343z-07,10169,165
e06-343z-08,10169,165
h03-099z-01,10169,165
h03-099z-02,10169,165
h03-099z-03,10169,165
h03-099z-04,10169,165
h03-099z-05,10169,165
h03-099z-06,10169,165
h03-099z-07,10169,165
h03-099z-08,10169,165
h03-099z-09,10169,165
k06-528z-01,10169,165
k06-528z-02,10169,165
k06-528z-03,10169,165
k06-528z-04,10169,165
k06-528z-05,10169,165
l08-970z-01,10169,165
l08-970z-02,10169,165
l08-970z-03,10169,165
l08-970z-04,10169,165
l08-970z-05,10169,165
l08-970z-06,10169,165
n06-593z-01,10169,165
n06-593z-02,10169,165
n06-593z-03,10169,165
n06-593z-04,10169,165
p07-890z-01,10169,165
p07-890z-02,10169,165
p07-890z-03,10169,165
p07-890z-04,10169,165
p07-890z-05,10169,165
a05-328z-01,10170,166
a05-328z-02,10170,166
a05-328z-03,10170,166
a05-328z-04,10170,166
a05-328z-05,10170,166
a05-328z-06,10170,166
c06-352z-01,10170,166
c06-352z-02,10170,166
c06-352z-03,10170,166
c06-352z-04,10170,166
c06-352z-05,10170,166
e06-362z-01,10170,166
e06-362z-02,10170,166
e06-362z-03,10170,166
e06-362z-04,10170,166
e06-362z-05,10170,166
e06-362z-06,10170,166
h03-116z-01,10170,166
h03-116z-02,10170,166
h03-116z-03,10170,166
h03-116z-04,10170,166
h03-116z-05,10170,166
h03-116z-06,10170,166
h03-116z-07,10170,166
k06-548z-01,10170,166
k06-548z-02,10170,166
k06-548z-03,10170,166
k06-548z-04,10170,166
k06-548z-05,10170,166
l09-007z-01,10170,166
l09-007z-02,10170,166
l09-007z-03,10170,166
l09-007z-04,10170,166
l09-007z-05,10170,166
l09-007z-06,10170,166
l09-007z-07,10170,166
n06-614z-01,10170,166
n06-614z-02,10170,166
n06-614z-03,10170,166
n06-614z-04,10170,166
n06-614z-05,10170,166
p07-909z-01,10170,166
p07-909z-02,10170,166
p07-909z-03,10170,166
p07-909z-04,10170,166
p07-909z-05,10170,166
p07-909z-06,10170,166
a05-353z-01,10171,167
a05-353z-02,10171,167
a05-353z-03,10171,167
a05-353z-04,10171,167
a05-353z-05,10171,167
a05-353z-06,10171,167
a05-353z-07,10171,167
c07-379z-01,10171,167
c07-379z-02,10171,167
c07-379z-03,10171,167
c07-379z-04,10171,167
c07-379z-05,10171,167
c07-379z-06,10171,167
c07-379z-07,10171,167
e07-381z-01,10171,167
e07-381z-02,10171,167
e07-381z-03,10171,167
e07-381z-04,10171,167
e07-381z-05,10171,167
e07-381z-06,10171,167
e07-381z-07,10171,167
e07-381z-08,10171,167
e07-381z-09,10171,167
e07-381z-10,10171,167
h04-134z-01,10171,167
h04-134z-02,10171,167
h04-134z-03,10171,167
h04-134z-04,10171,167
h04-134z-05,10171,167
h04-134z-06,10171,167
h04-134z-07,10171,167
h04-134z-08,10171,167
h04-134z-09,10171,167
k06-571z-01,10171,167
k06-571z-02,10171,167
k06-571z-03,10171,167
k06-571z-04,10171,167
k06-571z-05,10171,167
k06-571z-06,10171,167
l09-029z-01,10171,167
l09-029z-02,10171,167
l09-029z-03,10171,167
l09-029z-04,10171,167
l09-029z-05,10171,167
l09-029z-06,10171,167
l09-029z-07,10171,167
n06-642z-01,10171,167
n06-642z-02,10171,167
n06-642z-03,10171,167
n06-642z-04,10171,167
n06-642z-05,10171,167
p08-005z-01,10171,167
p08-005z-02,10171,167
p08-005z-03,10171,167
p08-005z-04,10171,167
p08-005z-05,10171,167
p08-005z-06,10171,167
p08-005z-07,10171,167
p08-005z-08,10171,167
a06-373z-01,10172,168
a06-373z-02,10172,168
a06-373z-03,10172,168
a06-373z-04,10172,168
a06-373z-05,10172,168
a06-373z-06,10172,168
a06-373z-07,10172,168
a06-373z-08,10172,168
c07-397z-01,10172,168
c07-397z-02,10172,168
c07-397z-03,10172,168
c07-397z-04,10172,168
c07-397z-05,10172,168
c07-397z-06,10172,168
c07-397z-07,10172,168
c07-397z-08,10172,168
e07-398z-01,10172,168
e07-398z-02,10172,168
e07-398z-03,10172,168
e07-398z-04,10172,168
e07-398z-05,10172,168
e07-398z-06,10172,168
e07-398z-07,10172,168
e07-398z-08,10172,168
h04-155z-01,10172,168
h04-155z-02,10172,168
h04-155z-03,10172,168
h04-155z-04,10172,168
h04-155z-05,10172,168
h04-155z-06,10172,168
h04-155z-07,10172,168
h04-155z-08,10172,168
h04-155z-09,10172,168
k06-588z-01,10172,168
k06-588z-02,10172,168
k06-588z-03,10172,168
k06-588z-04,10172,168
k06-588z-05,10172,168
k06-588z-06,10172,168
k06-588z-07,10172,168
k06-588z-08,10172,168
k06-588z-09,10172,168
l09-994z-01,10172,168
l09-994z-02,10172,168
l09-994z-03,10172,168
l09-994z-04,10172,168
l09-994z-05,10172,168
l09-994z-06,10172,168
l09-994z-07,10172,168
n06-663z-01,10172,168
n06-663z-02,10172,168
n06-663z-03,10172,168
n06-663z-04,10172,168
n06-663z-05,10172,168
n06-663z-06,10172,168
n06-663z-07,10172,168
p08-028z-01,10172,168
p08-028z-02,10172,168
p08-028z-03,10172,168
p08-028z-04,10172,168
p08-028z-05,10172,168
p08-028z-06,10172,168
p08-028z-07,10172,168
p08-028z-08,10172,168
a06-397z-01,10173,169
a06-397z-02,10173,169
a06-397z-03,10173,169
a06-397z-04,10173,169
a06-397z-05,10173,169
a06-397z-06,10173,169
a06-397z-07,10173,169
a06-397z-08,10173,169
a06-397z-09,10173,169
c07-417z-01,10173,169
c07-417z-02,10173,169
c07-417z-03,10173,169
c07-417z-04,10173,169
c07-417z-05,10173,169
c07-417z-06,10173,169
c07-417z-07,10173,169
c07-417z-08,10173,169
e07-414z-01,10173,169
e07-414z-02,10173,169
e07-414z-03,10173,169
e07-414z-04,10173,169
e07-414z-05,10173,169
e07-414z-06,10173,169
e07-414z-07,10173,169
e07-414z-08,10173,169
h04-173z-01,10173,169
h04-173z-02,10173,169
h04-173z-03,10173,169
h04-173z-04,10173,169
h04-173z-05,10173,169
h04-173z-06,10173,169
h04-173z-07,10173,169
h04-173z-08,10173,169
h04-173z-09,10173,169
k07-614z-01,10173,169
k07-614z-02,10173,169
k07-614z-03,10173,169
k07-614z-04,10173,169
k07-614z-05,10173,169
k07-614z-06,10173,169
k07-614z-07,10173,169
k07-614z-08,10173,169
k07-614z-09,10173,169
l10-049z-01,10173,169
l10-049z-02,10173,169
l10-049z-03,10173,169
l10-049z-04,10173,169
l10-049z-05,10173,169
l10-049z-06,10173,169
l10-049z-07,10173,169
l10-049z-08,10173,169
n06-686z-01,10173,169
n06-686z-02,10173,169
n06-686z-03,10173,169
n06-686z-04,10173,169
n06-686z-05,10173,169
n06-686z-06,10173,169
n06-686z-07,10173,169
n06-686z-08,10173,169
n06-686z-09,10173,169
p08-051z-01,10173,169
p08-051z-02,10173,169
p08-051z-03,10173,169
p08-051z-04,10173,169
p08-051z-05,10173,169
p08-051z-06,10173,169
p08-051z-07,10173,169
a07-421z-01,10174,170
a07-421z-02,10174,170
a07-421z-03,10174,170
a07-421z-04,10174,170
a07-421z-05,10174,170
c08-434z-01,10174,170
c08-434z-02,10174,170
c08-434z-03,10174,170
c08-434z-04,10174,170
c08-434z-05,10174,170
c08-434z-06,10174,170
c08-434z-07,10174,170
c08-434z-08,10174,170
e08-429z-01,10174,170
e08-429z-02,10174,170
e08-429z-03,10174,170
e08-429z-04,10174,170
e08-429z-05,10174,170
e08-429z-06,10174,170
h05-195z-01,10174,170
h05-195z-02,10174,170
h05-195z-03,10174,170
h05-195z-04,10174,170
h05-195z-05,10174,170
k07-640z-01,10174,170
k07-640z-02,10174,170
k07-640z-03,10174,170
k07-640z-04,10174,170
k07-640z-05,10174,170
l10-072z-01,10174,170
l10-072z-02,10174,170
l10-072z-03,10174,170
l10-072z-04,10174,170
l10-072z-05,10174,170
n07-710z-01,10174,170
n07-710z-02,10174,170
n07-710z-03,10174,170
n07-710z-04,10174,170
p08-936z-01,10174,170
p08-936z-02,10174,170
p08-936z-03,10174,170
p08-936z-04,10174,170
p08-936z-05,10174,170
p08-936z-06,10174,170
a07-446z-01,10175,171
a07-446z-02,10175,171
a07-446z-03,10175,171
a07-446z-04,10175,171
a07-446z-05,10175,171
a07-446z-06,10175,171
a07-446z-07,10175,171
c08-450z-01,10175,171
c08-450z-02,10175,171
c08-450z-03,10175,171
c08-450z-04,10175,171
c08-450z-05,10175,171
c08-450z-06,10175,171
e08-449z-01,10175,171
e08-449z-02,10175,171
e08-449z-03,10175,171
e08-449z-04,10175,171
e08-449z-05,10175,171
e08-449z-06,10175,171
e08-449z-07,10175,171
h06-216z-01,10175,171
h06-216z-02,10175,171
h06-216z-03,10175,171
h06-216z-04,10175,171
h06-216z-05,10175,171
h06-216z-06,10175,171
k07-671z-01,10175,171
k07-671z-02,10175,171
k07-671z-03,10175,171
k07-671z-04,10175,171
k07-671z-05,10175,171
k07-671z-06,10175,171
k07-671z-07,10175,171
l10-098z-01,10175,171
l10-098z-02,10175,171
l10-098z-03,10175,171
l10-098z-04,10175,171
l10-098z-05,10175,171
l10-098z-06,10175,171
n07-742z-01,10175,171
n07-742z-02,10175,171
n07-742z-03,10175,171
n07-742z-04,10175,171
n07-742z-05,10175,171
n07-742z-06,10175,171
p08-956z-01,10175,171
p08-956z-02,10175,171
p08-956z-03,10175,171
p08-956z-04,10175,171
p08-956z-05,10175,171
a07-472z-01,10176,172
a07-472z-02,10176,172
a07-472z-03,10176,172
a07-472z-04,10176,172
a07-472z-05,10176,172
a07-472z-06,10176,172
a07-472z-07,10176,172
c08-471z-01,10176,172
c08-471z-02,10176,172
c08-471z-03,10176,172
c08-471z-04,10176,172
c08-471z-05,10176,172
c08-471z-06,10176,172
c08-471z-07,10176,172
e08-467z-01,10176,172
e08-467z-02,10176,172
e08-467z-03,10176,172
e08-467z-04,10176,172
e08-467z-05,10176,172
e08-467z-06,10176,172
e08-467z-07,10176,172
e08-467z-08,10176,172
e08-467z-09,10176,172
h06-242z-01,10176,172
h06-242z-02,10176,172
h06-242z-03,10176,172
h06-242z-04,10176,172
h06-242z-05,10176,172
h06-242z-06,10176,172
h06-242z-07,10176,172
h06-242z-08,10176,172
k07-700z-01,10176,172
k07-700z-02,10176,172
k07-700z-03,10176,172
k07-700z-04,10176,172
k07-700z-05,10176,172
k07-700z-06,10176,172
l10-126z-01,10176,172
l10-126z-02,10176,172
l10-126z-03,10176,172
l10-126z-04,10176,172
l10-126z-05,10176,172
l10-126z-06,10176,172
l10-126z-07,10176,172
n07-767z-01,10176,172
n07-767z-02,10176,172
n07-767z-03,10176,172
n07-767z-04,10176,172
n07-767z-05,10176,172
n07-767z-06,10176,172
n07-767z-07,10176,172
n07-767z-08,10176,172
p08-978z-01,10176,172
p08-978z-02,10176,172
p08-978z-03,10176,172
p08-978z-04,10176,172
p08-978z-05,10176,172
p08-978z-06,10176,172
p08-978z-07,10176,172
a08-496z-01,10177,173
a08-496z-02,10177,173
a08-496z-03,10177,173
a08-496z-04,10177,173
a08-496z-05,10177,173
a08-496z-06,10177,173
a08-496z-07,10177,173
a08-496z-08,10177,173
a08-496z-09,10177,173
c09-493z-01,10177,173
c09-493z-02,10177,173
c09-493z-03,10177,173
c09-493z-04,10177,173
c09-493z-05,10177,173
c09-493z-06,10177,173
c09-493z-07,10177,173
c09-493z-08,10177,173
c09-493z-09,10177,173
e09-492z-01,10177,173
e09-492z-02,10177,173
e09-492z-03,10177,173
e09-492z-04,10177,173
e09-492z-05,10177,173
e09-492z-06,10177,173
h07-260z-01,10177,173
h07-260z-02,10177,173
h07-260z-03,10177,173
h07-260z-04,10177,173
h07-260z-05,10177,173
h07-260z-06,10177,173
h07-260z-07,10177,173
h07-260z-08,10177,173
h07-260z-09,10177,173
k07-728z-01,10177,173
k07-728z-02,10177,173
k07-728z-03,10177,173
k07-728z-04,10177,173
k07-728z-05,10177,173
k07-728z-06,10177,173
k07-728z-07,10177,173
k07-728z-08,10177,173
k07-728z-09,10177,173
k07-728z-10,10177,173
l10-147z-01,10177,173
l10-147z-02,10177,173
l10-147z-03,10177,173
l10-147z-04,10177,173
l10-147z-05,10177,173
l10-147z-06,10177,173
l10-147z-07,10177,173
n07-800z-01,10177,173
n07-800z-02,10177,173
n07-800z-03,10177,173
n07-800z-04,10177,173
n07-800z-05,10177,173
n07-800z-06,10177,173
p09-064z-01,10177,173
p09-064z-02,10177,173
p09-064z-03,10177,173
p09-064z-04,10177,173
p09-064z-05,10177,173
p09-064z-06,10177,173
p09-064z-07,10177,173
a08-519z-01,10178,174
a08-519z-02,10178,174
a08-519z-03,10178,174
a08-519z-04,10178,174
a08-519z-05,10178,174
a08-519z-06,10178,174
a08-519z-07,10178,174
a08-519z-08,10178,174
a08-519z-09,10178,174
c09-514z-01,10178,174
c09-514z-02,10178,174
c09-514z-03,10178,174
c09-514z-04,10178,174
c09-514z-05,10178,174
c09-514z-06,10178,174
e09-515z-01,10178,174
e09-515z-02,10178,174
e09-515z-03,10178,174
e09-515z-04,10178,174
e09-515z-05,10178,174
e09-515z-06,10178,174
e09-515z-07,10178,174
e09-515z-08,10178,174
e09-515z-09,10178,174
h07-276z-01,10178,174
h07-276z-02,10178,174
h07-276z-03,10178,174
h07-276z-04,10178,174
h07-276z-05,10178,174
h07-276z-06,10178,174
h07-276z-07,10178,174
h07-276z-08,10178,174
h07-276z-09,10178,174
k08-749z-01,10178,174
k08-749z-02,10178,174
k08-749z-03,10178,174
k08-749z-04,10178,174
k08-749z-05,10178,174
l10-174z-01,10178,174
l10-174z-02,10178,174
l10-174z-03,10178,174
l10-174z-04,10178,174
l10-174z-05,10178,174
l10-174z-06,10178,174
l10-174z-07,10178,174
l10-174z-08,10178,174
n07-826z-01,10178,174
n07-826z-02,10178,174
n07-826z-03,10178,174
n07-826z-04,10178,174
n07-826z-05,10178,174
n07-826z-06,10178,174
n07-826z-07,10178,174
n07-826z-08,10178,174
p09-090z-01,10178,174
p09-090z-02,10178,174
p09-090z-03,10178,174
p09-090z-04,10178,174
p09-090z-05,10178,174
p09-090z-06,10178,174
p09-090z-07,10178,174
p09-090z-08,10178,174
a08-542z-01,10179,175
a08-542z-02,10179,175
a08-542z-03,10179,175
a08-542z-04,10179,175
a08-542z-05,10179,175
a08-542z-06,10179,175
c09-533z-01,10179,175
c09-533z-02,10179,175
c09-533z-03,10179,175
c09-533z-04,10179,175
c09-533z-05,10179,175
c09-533z-06,10179,175
e10-536z-01,10179,175
e10-536z-02,10179,175
e10-536z-03,10179,175
e10-536z-04,10179,175
e10-536z-05,10179,175
e10-536z-06,10179,175
e10-536z-07,10179,175
e10-536z-08,10179,175
h08-295z-01,10179,175
h08-295z-02,10179,175
h08-295z-03,10179,175
h08-295z-04,10179,175
h08-295z-05,10179,175
h08-295z-06,10179,175
k08-770z-01,10179,175
k08-770z-02,10179,175
k08-770z-03,10179,175
k08-770z-04,10179,175
k08-770z-05,10179,175
m01-012z-01,10179,175
m01-012z-02,10179,175
m01-012z-03,10179,175
m01-012z-04,10179,175
m01-012z-05,10179,175
m01-012z-06,10179,175
n07-850z-01,10179,175
n07-850z-02,10179,175
n07-850z-03,10179,175
n07-850z-04,10179,175
n07-850z-05,10179,175
n07-850z-06,10179,175
p09-116z-01,10179,175
p09-116z-02,10179,175
p09-116z-03,10179,175
p09-116z-04,10179,175
p09-116z-05,10179,175
p09-116z-06,10179,175
a08-571z-01,10180,176
a08-571z-02,10180,176
a08-571z-03,10180,176
a08-571z-04,10180,176
a08-571z-05,10180,176
a08-571z-06,10180,176
c10-557z-01,10180,176
c10-557z-02,10180,176
c10-557z-03,10180,176
c10-557z-04,10180,176
c10-557z-05,10180,176
c10-557z-06,10180,176
e10-555z-01,10180,176
e10-555z-02,10180,176
e10-555z-03,10180,176
e10-555z-04,10180,176
e10-555z-05,10180,176
e10-555z-06,10180,176
e10-555z-07,10180,176
e10-555z-08,10180,176
h08-321z-01,10180,176
h08-321z-02,10180,176
h08-321z-03,10180,176
h08-321z-04,10180,176
h08-321z-05,10180,176
h08-321z-06,10180,176
h08-321z-07,10180,176
k08-794z-01,10180,176
k08-794z-02,10180,176
k08-794z-03,10180,176
k08-794z-04,10180,176
m01-029z-01,10180,176
m01-029z-02,10180,176
m01-029z-03,10180,176
m01-029z-04,10180,176
m01-029z-05,10180,176
m01-029z-06,10180,176
m01-029z-07,10180,176
n07-877z-01,10180,176
n07-877z-02,10180,176
n07-877z-03,10180,176
n07-877z-04,10180,176
p09-140z-01,10180,176
p09-140z-02,10180,176
p09-140z-03,10180,176
p09-140z-04,10180,176
p09-140z-05,10180,176
p09-140z-06,10180,176
a09-595z-01,10181,177
a09-595z-02,10181,177
a09-595z-03,10181,177
a09-595z-04,10181,177
a09-595z-05,10181,177
a09-595z-06,10181,177
c10-573z-01,10181,177
c10-573z-02,10181,177
c10-573z-03,10181,177
c10-573z-04,10181,177
c10-573z-05,10181,177
c10-573z-06,10181,177
c10-573z-07,10181,177
f01-010z-01,10181,177
f01-010z-02,10181,177
f01-010z-03,10181,177
f01-010z-04,10181,177
f01-010z-05,10181,177
f01-010z-06,10181,177
f01-010z-07,10181,177
f01-010z-08,10181,177
h09-339z-01,10181,177
h09-339z-02,10181,177
h09-339z-03,10181,177
h09-339z-04,10181,177
h09-339z-05,10181,177
h09-339z-06,10181,177
h09-339z-07,10181,177
k08-820z-01,10181,177
k08-820z-02,10181,177
k08-820z-03,10181,177
k08-820z-04,10181,177
k08-820z-05,10181,177
k08-820z-06,10181,177
k08-820z-07,10181,177
m01-049z-01,10181,177
m01-049z-02,10181,177
m01-049z-03,10181,177
m01-049z-04,10181,177
m01-049z-05,10181,177
n07-905z-01,10181,177
n07-905z-02,10181,177
n07-905z-03,10181,177
n07-905z-04,10181,177
n07-905z-05,10181,177
p09-162z-01,10181,177
p09-162z-02,10181,177
p09-162z-03,10181,177
p09-162z-04,10181,177
p09-162z-05,10181,177
a09-623z-01,10182,178
a09-623z-02,10182,178
a09-623z-03,10182,178
a09-623z-04,10182,178
a09-623z-05,10182,178
a09-623z-06,10182,178
d01-006z-01,10182,178
d01-006z-02,10182,178
d01-006z-03,10182,178
d01-006z-04,10182,178
d01-006z-05,10182,178
d01-006z-06,10182,178
d01-006z-07,10182,178
d01-006z-08,10182,178
f01-028z-01,10182,178
f01-028z-02,10182,178
f01-028z-03,10182,178
f01-028z-04,10182,178
f01-028z-05,10182,178
f01-028z-06,10182,178
f01-028z-07,10182,178
f01-028z-08,10182,178
h09-362z-01,10182,178
h09-362z-02,10182,178
h09-362z-03,10182,178
h09-362z-04,10182,178
h09-362z-05,10182,178
h09-362z-06,10182,178
k09-000z-01,10182,178
k09-000z-02,10182,178
k09-000z-03,10182,178
k09-000z-04,10182,178
k09-000z-05,10182,178
k09-000z-06,10182,178
m01-071z-01,10182,178
m01-071z-02,10182,178
m01-071z-03,10182,178
m01-071z-04,10182,178
m01-071z-05,10182,178
m01-071z-06,10182,178
m01-071z-07,10182,178
n08-019z-01,10182,178
n08-019z-02,10182,178
n08-019z-03,10182,178
n08-019z-04,10182,178
n08-019z-05,10182,178
n08-019z-06,10182,178
n08-019z-07,10182,178
p09-185z-01,10182,178
p09-185z-02,10182,178
p09-185z-03,10182,178
p09-185z-04,10182,178
p09-185z-05,10182,178
a09-646z-01,10183,179
a09-646z-02,10183,179
a09-646z-03,10183,179
a09-646z-04,10183,179
a09-646z-05,10183,179
a09-646z-06,10183,179
a09-646z-07,10183,179
a09-646z-08,10183,179
d01-025z-01,10183,179
d01-025z-02,10183,179
d01-025z-03,10183,179
d01-025z-04,10183,179
d01-025z-05,10183,179
d01-025z-06,10183,179
f01-048z-01,10183,179
f01-048z-02,10183,179
f01-048z-03,10183,179
f01-048z-04,10183,179
f01-048z-05,10183,179
f01-048z-06,10183,179
f01-048z-07,10183,179
h09-392z-01,10183,179
h09-392z-02,10183,179
h09-392z-03,10183,179
h09-392z-04,10183,179
h09-392z-05,10183,179
h09-392z-06,10183,179
h09-392z-07,10183,179
h09-392z-08,10183,179
k09-032z-01,10183,179
k09-032z-02,10183,179
k09-032z-03,10183,179
k09-032z-04,10183,179
k09-032z-05,10183,179
k09-032z-06,10183,179
m01-093z-01,10183,179
m01-093z-02,10183,179
m01-093z-03,10183,179
m01-093z-04,10183,179
m01-093z-05,10183,179
m01-093z-06,10183,179
m01-093z-07,10183,179
m01-093z-08,10183,179
m01-093z-09,10183,179
n08-050z-01,10183,179
n08-050z-02,10183,179
n08-050z-03,10183,179
n08-050z-04,10183,179
n08-050z-05,10183,179
n08-050z-06,10183,179
p10-208z-01,10183,179
p10-208z-02,10183,179
p10-208z-03,10183,179
p10-208z-04,10183,179
p10-208z-05,10183,179
p10-208z-06,10183,179
p10-208z-07,10183,179
a10-673z-01,10184,180
a10-673z-02,10184,180
a10-673z-03,10184,180
a10-673z-04,10184,180
a10-673z-05,10184,180
a10-673z-06,10184,180
a10-673z-07,10184,180
d01-044z-01,10184,180
d01-044z-02,10184,180
d01-044z-03,10184,180
d01-044z-04,10184,180
d01-044z-05,10184,180
d01-044z-06,10184,180
d01-044z-07,10184,180
d01-044z-08,10184,180
d01-044z-09,10184,180
f01-074z-01,10184,180
f01-074z-02,10184,180
f01-074z-03,10184,180
f01-074z-04,10184,180
f01-074z-05,10184,180
f01-074z-06,10184,180
f01-074z-07,10184,180
h10-420z-01,10184,180
h10-420z-02,10184,180
h10-420z-03,10184,180
h10-420z-04,10184,180
h10-420z-05,10184,180
h10-420z-06,10184,180
h10-420z-07,10184,180
h10-420z-08,10184,180
h10-420z-09,10184,180
k09-861z-01,10184,180
k09-861z-02,10184,180
k09-861z-03,10184,180
k09-861z-04,10184,180
k09-861z-05,10184,180
k09-861z-06,10184,180
m01-112z-01,10184,180
m01-112z-02,10184,180
m01-112z-03,10184,180
m01-112z-04,10184,180
m01-112z-05,10184,180
m01-112z-06,10184,180
m01-112z-07,10184,180
m01-112z-08,10184,180
m01-112z-09,10184,180
m01-112z-10,10184,180
n08-924z-01,10184,180
n08-924z-02,10184,180
n08-924z-03,10184,180
n08-924z-04,10184,180
n08-924z-05,10184,180
n08-924z-06,10184,180
n08-924z-07,10184,180
n08-924z-08,10184,180
p10-232z-01,10184,180
p10-232z-02,10184,180
p10-232z-03,10184,180
p10-232z-04,10184,180
p10-232z-05,10184,180
p10-232z-06,10184,180
a10-697z-01,10185,181
a10-697z-02,10185,181
a10-697z-03,10185,181
a10-697z-04,10185,181
a10-697z-05,10185,181
d02-062z-01,10185,181
d02-062z-02,10185,181
d02-062z-03,10185,181
d02-062z-04,10185,181
d02-062z-05,10185,181
f02-094z-01,10185,181
f02-094z-02,10185,181
f02-094z-03,10185,181
f02-094z-04,10185,181
f02-094z-05,10185,181
f02-094z-06,10185,181
f02-094z-07,10185,181
f02-094z-08,10185,181
h10-437z-01,10185,181
h10-437z-02,10185,181
h10-437z-03,10185,181
h10-437z-04,10185,181
h10-437z-05,10185,181
h10-437z-06,10185,181
h10-437z-07,10185,181
h10-437z-08,10185,181
k09-890z-01,10185,181
k09-890z-02,10185,181
k09-890z-03,10185,181
k09-890z-04,10185,181
k09-890z-05,10185,181
k09-890z-06,10185,181
m02-132z-01,10185,181
m02-132z-02,10185,181
m02-132z-03,10185,181
m02-132z-04,10185,181
m02-132z-05,10185,181
m02-132z-06,10185,181
m02-132z-07,10185,181
m02-132z-08,10185,181
n08-954z-01,10185,181
n08-954z-02,10185,181
n08-954z-03,10185,181
n08-954z-04,10185,181
p10-258z-01,10185,181
p10-258z-02,10185,181
p10-258z-03,10185,181
p10-258z-04,10185,181
a10-719z-01,10186,182
a10-719z-02,10186,182
a10-719z-03,10186,182
a10-719z-04,10186,182
a10-719z-05,10186,182
a10-719z-06,10186,182
a10-719z-07,10186,182
d02-081z-01,10186,182
d02-081z-02,10186,182
d02-081z-03,10186,182
d02-081z-04,10186,182
d02-081z-05,10186,182
d02-081z-06,10186,182
d02-081z-07,10186,182
d02-081z-08,10186,182
d02-081z-09,10186,182
d02-081z-10,10186,182
d02-081z-11,10186,182
f02-121z-01,10186,182
f02-121z-02,10186,182
f02-121z-03,10186,182
f02-121z-04,10186,182
f02-121z-05,10186,182
f02-121z-06,10186,182
f02-121z-07,10186,182
f02-121z-08,10186,182
j01-017z-01,10186,182
j01-017z-02,10186,182
j01-017z-03,10186,182
j01-017z-04,10186,182
j01-017z-05,10186,182
j01-017z-06,10186,182
j01-017z-07,10186,182
j01-017z-08,10186,182
k09-918z-01,10186,182
k09-918z-02,10186,182
k09-918z-03,10186,182
k09-918z-04,10186,182
k09-918z-05,10186,182
m02-149z-01,10186,182
m02-149z-02,10186,182
m02-149z-03,10186,182
m02-149z-04,10186,182
m02-149z-05,10186,182
m02-149z-06,10186,182
m02-149z-07,10186,182
n08-990z-01,10186,182
n08-990z-02,10186,182
n08-990z-03,10186,182
n08-990z-04,10186,182
n08-990z-05,10186,182
n08-990z-06,10186,182
p10-288z-01,10186,182
p10-288z-02,10186,182
p10-288z-03,10186,182
p10-288z-04,10186,182
p10-288z-05,10186,182
b01-015z-01,10187,183
b01-015z-02,10187,183
b01-015z-03,10187,183
b01-015z-04,10187,183
b01-015z-05,10187,183
b01-015z-06,10187,183
b01-015z-07,10187,183
b01-015z-08,10187,183
b01-015z-09,10187,183
d03-109z-01,10187,183
d03-109z-02,10187,183
d03-109z-03,10187,183
d03-109z-04,10187,183
d03-109z-05,10187,183
d03-109z-06,10187,183
d03-109z-07,10187,183
f03-148z-01,10187,183
f03-148z-02,10187,183
f03-148z-03,10187,183
f03-148z-04,10187,183
f03-148z-05,10187,183
f03-148z-06,10187,183
f03-148z-07,10187,183
f03-148z-08,10187,183
j01-038z-01,10187,183
j01-038z-02,10187,183
j01-038z-03,10187,183
j01-038z-04,10187,183
j01-038z-05,10187,183
j01-038z-06,10187,183
j01-038z-07,10187,183
j01-038z-08,10187,183
j01-038z-09,10187,183
k09-946z-01,10187,183
k09-946z-02,10187,183
k09-946z-03,10187,183
k09-946z-04,10187,183
k09-946z-05,10187,183
m03-167z-01,10187,183
m03-167z-02,10187,183
